journey_id,card_no,in_code,out_code,in_time,out_time,fare
341,6273845417142023,860,486,2026-03-01 05:20:00,2026-03-01 05:51:00,124
342,6273847859305048,190,813,2026-03-01 05:20:00,2026-03-01 05:53:00,164
343,6273842418281562,320,597,2026-03-01 05:20:00,2026-03-01 05:31:00,108
344,6273849928519068,561,490,2026-03-01 05:21:00,2026-03-01 05:27:00,36
345,6273848872256153,486,813,2026-03-01 05:21:00,2026-03-01 05:49:00,84
346,6273848729467318,745,595,2026-03-01 05:21:00,2026-03-01 05:39:00,44
347,6273841610344370,906,595,2026-03-01 05:21:00,2026-03-01 05:55:00,100
348,6273845672554794,486,425,2026-03-01 05:21:00,2026-03-01 05:54:00,36
349,6273844465999222,140,998,2026-03-01 05:21:00,2026-03-01 05:40:00,252
350,6273842517098804,813,198,2026-03-01 05:21:00,2026-03-01 05:49:00,156
351,6273848845720517,830,237,2026-03-01 05:21:00,2026-03-01 05:38:00,164
352,6273842891065298,423,198,2026-03-01 05:21:00,2026-03-01 06:06:00,68
353,6273845177676671,423,597,2026-03-01 05:21:00,2026-03-01 05:56:00,84
354,6273848957101858,820,745,2026-03-01 05:21:00,2026-03-01 05:31:00,36
355,6273842100051937,140,473,2026-03-01 05:21:00,2026-03-01 06:05:00,116
356,6273848201820916,486,288,2026-03-01 05:21:00,2026-03-01 05:40:00,76
357,6273846264033035,140,906,2026-03-01 05:21:00,2026-03-01 05:48:00,236
358,6273849862693087,190,860,2026-03-01 05:21:00,2026-03-01 06:03:00,204
359,6273844555351063,157,595,2026-03-01 05:21:00,2026-03-01 05:41:00,148
360,6273849806329242,425,860,2026-03-01 05:22:00,2026-03-01 05:49:00,140
361,6273846504388412,745,947,2026-03-01 05:22:00,2026-03-01 05:40:00,84
362,6273845437143718,425,597,2026-03-01 05:22:00,2026-03-01 05:29:00,76
363,6273841377532568,860,425,2026-03-01 05:22:00,2026-03-01 05:27:00,140
364,6273848420410935,849,595,2026-03-01 05:22:00,2026-03-01 05:51:00,76
365,6273845826379890,490,906,2026-03-01 05:22:00,2026-03-01 05:49:00,124
366,6273849108870323,830,849,2026-03-01 05:22:00,2026-03-01 05:37:00,28
367,6273847312272887,425,237,2026-03-01 05:22:00,2026-03-01 05:33:00,68
368,6273848684810106,237,140,2026-03-01 05:22:00,2026-03-01 05:59:00,60
369,6273845906191024,813,157,2026-03-01 05:22:00,2026-03-01 05:58:00,180
370,6273842411507611,425,561,2026-03-01 05:22:00,2026-03-01 05:42:00,60
371,6273845802400715,288,190,2026-03-01 05:22:00,2026-03-01 05:48:00,44
372,6273849389238336,486,561,2026-03-01 05:22:00,2026-03-01 05:41:00,44
373,6273843099625835,423,745,2026-03-01 05:22:00,2026-03-01 05:45:00,100
374,6273846296632913,860,595,2026-03-01 05:22:00,2026-03-01 05:46:00,92
375,6273842319542332,198,597,2026-03-01 05:22:00,2026-03-01 05:35:00,132
376,6273844159887431,180,597,2026-03-01 05:23:00,2026-03-01 05:58:00,148
377,6273848202142142,745,395,2026-03-01 05:23:00,2026-03-01 05:29:00,116
378,6273847384186824,180,849,2026-03-01 05:23:00,2026-03-01 05:41:00,196
379,6273841614508189,849,198,2026-03-01 05:23:00,2026-03-01 06:01:00,180
380,6273849953638374,288,860,2026-03-01 05:23:00,2026-03-01 05:49:00,180
381,6273846363783130,180,849,2026-03-01 05:23:00,2026-03-01 05:50:00,196
382,6273847093056096,473,425,2026-03-01 05:23:00,2026-03-01 05:29:00,28
383,6273849197069766,597,288,2026-03-01 05:23:00,2026-03-01 05:54:00,116
384,6273842658242500,906,190,2026-03-01 05:23:00,2026-03-01 05:56:00,212
385,6273848424337178,237,320,2026-03-01 05:23:00,2026-03-01 05:40:00,36
386,6273848926470466,237,425,2026-03-01 05:23:00,2026-03-01 05:40:00,68
387,6273841543922740,198,673,2026-03-01 05:23:00,2026-03-01 06:02:00,140
388,6273846505334157,425,180,2026-03-01 05:23:00,2026-03-01 06:00:00,92
389,6273846228760681,288,140,2026-03-01 05:23:00,2026-03-01 05:47:00,68
390,6273844689431067,852,198,2026-03-01 05:23:00,2026-03-01 05:49:00,188
391,6273848376525420,400,830,2026-03-01 05:23:00,2026-03-01 05:38:00,132
392,6273847717591873,157,536,2026-03-01 05:23:00,2026-03-01 05:29:00,132
393,6273845648683488,673,745,2026-03-01 05:23:00,2026-03-01 05:29:00,28
394,6273845921434601,320,595,2026-03-01 05:23:00,2026-03-01 06:06:00,100
395,6273844009885082,157,561,2026-03-01 05:23:00,2026-03-01 05:59:00,140
396,6273844001926157,180,288,2026-03-01 05:24:00,2026-03-01 05:43:00,52
397,6273849783397722,813,536,2026-03-01 05:24:00,2026-03-01 05:39:00,68
398,6273841606876673,400,320,2026-03-01 05:24:00,2026-03-01 05:35:00,36
399,6273841400340384,400,947,2026-03-01 05:24:00,2026-03-01 06:02:00,172
400,6273846483902092,860,288,2026-03-01 05:24:00,2026-03-01 06:06:00,180
401,6273842836116026,157,597,2026-03-01 05:24:00,2026-03-01 05:30:00,156
402,6273841273124216,813,190,2026-03-01 05:24:00,2026-03-01 05:57:00,164
403,6273844370200072,860,140,2026-03-01 05:24:00,2026-03-01 05:30:00,228
404,6273842170735749,198,423,2026-03-01 05:24:00,2026-03-01 05:35:00,68
405,6273843285833290,486,198,2026-03-01 05:24:00,2026-03-01 05:41:00,92
406,6273844938067290,473,423,2026-03-01 05:24:00,2026-03-01 06:00:00,36
407,6273848741490368,849,597,2026-03-01 05:24:00,2026-03-01 05:49:00,68
408,6273841625828415,830,288,2026-03-01 05:24:00,2026-03-01 05:58:00,156
409,6273842640631930,425,561,2026-03-01 05:24:00,2026-03-01 05:39:00,60
410,6273841539062184,906,745,2026-03-01 05:24:00,2026-03-01 06:09:00,76
411,6273842872776924,860,597,2026-03-01 05:25:00,2026-03-01 05:41:00,84
412,6273849561171104,849,820,2026-03-01 05:25:00,2026-03-01 06:09:00,36
413,6273841907549471,395,561,2026-03-01 05:25:00,2026-03-01 05:32:00,84
414,6273848325132858,852,140,2026-03-01 05:25:00,2026-03-01 05:41:00,220
415,6273841411764802,820,198,2026-03-01 05:25:00,2026-03-01 05:33:00,164
416,6273842190508846,998,425,2026-03-01 05:25:00,2026-03-01 06:07:00,164
417,6273848109498674,400,486,2026-03-01 05:25:00,2026-03-01 06:09:00,52
418,6273845824372944,830,820,2026-03-01 05:25:00,2026-03-01 05:52:00,28
419,6273845771230008,486,673,2026-03-01 05:25:00,2026-03-01 06:00:00,68
420,6273845511798598,237,423,2026-03-01 05:25:00,2026-03-01 05:46:00,60
421,6273841330994809,947,320,2026-03-01 05:25:00,2026-03-01 05:56:00,188
422,6273842184734865,947,998,2026-03-01 05:25:00,2026-03-01 05:59:00,28
423,6273845357308438,140,288,2026-03-01 05:25:00,2026-03-01 05:52:00,68
424,6273845274805899,536,906,2026-03-01 05:25:00,2026-03-01 05:57:00,116
425,6273844416961617,320,813,2026-03-01 05:25:00,2026-03-01 05:34:00,132
426,6273843635717095,536,860,2026-03-01 05:25:00,2026-03-01 05:53:00,108
427,6273848501407307,852,190,2026-03-01 05:25:00,2026-03-01 05:36:00,196
428,6273844265823034,745,400,2026-03-01 05:25:00,2026-03-01 05:57:00,108
429,6273844557731432,820,852,2026-03-01 05:25:00,2026-03-01 05:57:00,44
430,6273841866171016,400,180,2026-03-01 05:25:00,2026-03-01 05:40:00,76
431,6273846888902773,947,536,2026-03-01 05:26:00,2026-03-01 05:39:00,124
432,6273846156910372,561,820,2026-03-01 05:26:00,2026-03-01 05:39:00,68
433,6273841666640751,237,190,2026-03-01 05:26:00,2026-03-01 05:36:00,36
434,6273845015443736,237,849,2026-03-01 05:26:00,2026-03-01 06:01:00,172
435,6273841412021795,536,745,2026-03-01 05:26:00,2026-03-01 05:33:00,60
436,6273845702486757,237,140,2026-03-01 05:26:00,2026-03-01 05:46:00,60
437,6273845027279480,597,490,2026-03-01 05:26:00,2026-03-01 06:08:00,52
438,6273845037684695,486,473,2026-03-01 05:26:00,2026-03-01 05:54:00,28
439,6273843839077218,320,400,2026-03-01 05:26:00,2026-03-01 06:06:00,36
440,6273848961745428,237,849,2026-03-01 05:26:00,2026-03-01 06:05:00,172
441,6273848703851835,320,561,2026-03-01 05:26:00,2026-03-01 05:36:00,92
442,6273848596881412,140,425,2026-03-01 05:26:00,2026-03-01 05:32:00,108
443,6273842081045374,849,536,2026-03-01 05:26:00,2026-03-01 05:58:00,92
444,6273843690757383,395,820,2026-03-01 05:26:00,2026-03-01 05:44:00,132
445,6273849931175620,395,237,2026-03-01 05:26:00,2026-03-01 05:51:00,44
446,6273849099346203,860,852,2026-03-01 05:26:00,2026-03-01 05:54:00,28
447,6273846374723237,860,486,2026-03-01 05:27:00,2026-03-01 06:02:00,124
448,6273845727965984,849,288,2026-03-01 05:27:00,2026-03-01 06:10:00,164
449,6273847612285200,320,536,2026-03-01 05:27:00,2026-03-01 05:45:00,84
450,6273844105263707,745,597,2026-03-01 05:27:00,2026-03-01 05:45:00,36
451,6273848987589102,998,423,2026-03-01 05:27:00,2026-03-01 05:39:00,172
452,6273845567073975,425,473,2026-03-01 05:27:00,2026-03-01 06:12:00,28
453,6273844406686585,673,395,2026-03-01 05:27:00,2026-03-01 05:41:00,108
454,6273848759791326,237,860,2026-03-01 05:27:00,2026-03-01 05:49:00,188
455,6273844001504414,595,906,2026-03-01 05:27:00,2026-03-01 05:56:00,100
456,6273844373616163,473,198,2026-03-01 05:27:00,2026-03-01 05:42:00,84
457,6273848819680917,198,830,2026-03-01 05:27:00,2026-03-01 06:02:00,172
458,6273847199091962,536,830,2026-03-01 05:27:00,2026-03-01 05:49:00,84
459,6273841189806426,849,237,2026-03-01 05:27:00,2026-03-01 05:48:00,172
460,6273845702383813,473,140,2026-03-01 05:27:00,2026-03-01 05:32:00,116
461,6273845047982339,486,561,2026-03-01 05:27:00,2026-03-01 05:50:00,44
462,6273849104254534,561,473,2026-03-01 05:28:00,2026-03-01 05:34:00,52
463,6273843688517369,198,288,2026-03-01 05:28:00,2026-03-01 05:44:00,36
464,6273848708523709,190,180,2026-03-01 05:28:00,2026-03-01 06:09:00,28
465,6273843659402806,830,395,2026-03-01 05:28:00,2026-03-01 05:55:00,140
466,6273847222542576,852,673,2026-03-01 05:28:00,2026-03-01 05:32:00,68
467,6273841938942711,423,536,2026-03-01 05:28:00,2026-03-01 05:50:00,60
468,6273847648174694,849,423,2026-03-01 05:28:00,2026-03-01 05:34:00,132
469,6273846477595465,425,597,2026-03-01 05:28:00,2026-03-01 05:32:00,76
470,6273843631334726,998,849,2026-03-01 05:28:00,2026-03-01 06:02:00,60
471,6273842695180258,157,597,2026-03-01 05:28:00,2026-03-01 06:03:00,156
472,6273847979454003,673,849,2026-03-01 05:28:00,2026-03-01 05:33:00,60
473,6273844967489188,947,423,2026-03-01 05:28:00,2026-03-01 05:55:00,164
474,6273847241839298,180,490,2026-03-01 05:28:00,2026-03-01 05:38:00,116
475,6273844397282950,860,320,2026-03-01 05:29:00,2026-03-01 05:39:00,172
476,6273849453042004,849,860,2026-03-01 05:29:00,2026-03-01 05:56:00,36
477,6273846758873130,486,180,2026-03-01 05:29:00,2026-03-01 05:58:00,108
478,6273846946091451,820,852,2026-03-01 05:29:00,2026-03-01 05:55:00,44
479,6273846355853101,237,820,2026-03-01 05:29:00,2026-03-01 05:53:00,156
480,6273846631195624,157,395,2026-03-01 05:29:00,2026-03-01 05:58:00,76
481,6273848231231946,490,998,2026-03-01 05:29:00,2026-03-01 06:05:00,140
482,6273843900313524,157,237,2026-03-01 05:29:00,2026-03-01 05:58:00,52
483,6273848830271832,237,490,2026-03-01 05:29:00,2026-03-01 05:45:00,92
484,6273842784978987,486,140,2026-03-01 05:29:00,2026-03-01 05:53:00,124
485,6273849686931154,190,157,2026-03-01 05:29:00,2026-03-01 05:55:00,36
486,6273844106379766,852,595,2026-03-01 05:29:00,2026-03-01 06:13:00,84
487,6273848504379784,673,425,2026-03-01 05:29:00,2026-03-01 05:45:00,84
488,6273847876497049,180,157,2026-03-01 05:29:00,2026-03-01 05:43:00,28
489,6273843602348198,745,288,2026-03-01 05:29:00,2026-03-01 05:39:00,132
490,6273845152096602,486,473,2026-03-01 05:29:00,2026-03-01 05:33:00,28
491,6273844332738443,395,140,2026-03-01 05:29:00,2026-03-01 06:05:00,84
492,6273847389623730,395,849,2026-03-01 05:29:00,2026-03-01 05:36:00,148
493,6273846221900476,745,820,2026-03-01 05:29:00,2026-03-01 05:35:00,36
494,6273842213397250,288,561,2026-03-01 05:29:00,2026-03-01 06:03:00,100
495,6273842335798868,536,190,2026-03-01 05:29:00,2026-03-01 05:46:00,116
496,6273845696850369,288,745,2026-03-01 05:29:00,2026-03-01 05:43:00,132
497,6273848156857317,486,423,2026-03-01 05:30:00,2026-03-01 05:58:00,44
498,6273843428102536,140,395,2026-03-01 05:30:00,2026-03-01 06:02:00,84
499,6273845972979298,998,423,2026-03-01 05:30:00,2026-03-01 05:46:00,172
500,6273844551760012,813,595,2026-03-01 05:30:00,2026-03-01 06:15:00,52
501,6273845337534836,673,473,2026-03-01 05:30:00,2026-03-01 05:36:00,76
502,6273843622910624,906,473,2026-03-01 05:30:00,2026-03-01 06:07:00,140
503,6273846055996497,813,237,2026-03-01 05:30:00,2026-03-01 05:37:00,148
504,6273846496271312,536,597,2026-03-01 05:30:00,2026-03-01 06:05:00,44
505,6273846357810591,140,490,2026-03-01 05:30:00,2026-03-01 05:55:00,132
506,6273848891754114,673,198,2026-03-01 05:30:00,2026-03-01 06:12:00,140
507,6273844597729936,813,486,2026-03-01 05:30:00,2026-03-01 06:13:00,84
508,6273844579897680,998,157,2026-03-01 05:30:00,2026-03-01 05:48:00,244
509,6273846470563374,745,486,2026-03-01 05:30:00,2026-03-01 05:39:00,76
510,6273842709783859,813,190,2026-03-01 05:30:00,2026-03-01 05:45:00,164
511,6273846430465794,947,190,2026-03-01 05:30:00,2026-03-01 06:13:00,220
512,6273845085334545,820,813,2026-03-01 05:30:00,2026-03-01 05:41:00,28
513,6273843822275760,906,860,2026-03-01 05:30:00,2026-03-01 05:49:00,28
514,6273848660651480,237,425,2026-03-01 05:30:00,2026-03-01 06:10:00,68
515,6273849064013407,561,860,2026-03-01 05:30:00,2026-03-01 06:08:00,100
516,6273843162114648,673,852,2026-03-01 05:30:00,2026-03-01 05:47:00,68
517,6273847831781179,198,906,2026-03-01 05:31:00,2026-03-01 05:58:00,204
518,6273846513814386,320,190,2026-03-01 05:31:00,2026-03-01 06:12:00,52
519,6273848039419475,425,860,2026-03-01 05:31:00,2026-03-01 05:38:00,140
520,6273843176098038,536,157,2026-03-01 05:31:00,2026-03-01 06:11:00,132
521,6273844572207764,849,947,2026-03-01 05:31:00,2026-03-01 05:53:00,52
522,6273849509605799,906,320,2026-03-01 05:31:00,2026-03-01 06:07:00,180
523,6273843536756595,830,395,2026-03-01 05:31:00,2026-03-01 05:53:00,140
524,6273841294405730,486,673,2026-03-01 05:31:00,2026-03-01 05:44:00,68
525,6273842585602655,490,423,2026-03-01 05:31:00,2026-03-01 06:01:00,52
526,6273849387957823,140,561,2026-03-01 05:31:00,2026-03-01 05:44:00,148
527,6273845762029397,906,198,2026-03-01 05:31:00,2026-03-01 06:02:00,204
528,6273846337831516,906,947,2026-03-01 05:31:00,2026-03-01 05:46:00,28
529,6273849204733111,561,536,2026-03-01 05:31:00,2026-03-01 05:42:00,28
530,6273844961130247,288,830,2026-03-01 05:31:00,2026-03-01 05:53:00,156
531,6273843302731684,595,947,2026-03-01 05:31:00,2026-03-01 05:43:00,108
532,6273842529656980,423,400,2026-03-01 05:31:00,2026-03-01 06:02:00,28
533,6273846716736748,425,849,2026-03-01 05:31:00,2026-03-01 06:14:00,124
534,6273841130604010,597,395,2026-03-01 05:31:00,2026-03-01 06:07:00,100
535,6273845674744708,237,180,2026-03-01 05:31:00,2026-03-01 06:14:00,44
536,6273847110509734,849,813,2026-03-01 05:32:00,2026-03-01 05:58:00,44
537,6273847749039839,597,180,2026-03-01 05:32:00,2026-03-01 05:53:00,148
538,6273845733046559,180,190,2026-03-01 05:32:00,2026-03-01 05:51:00,28
539,6273843206868126,813,237,2026-03-01 05:32:00,2026-03-01 06:09:00,148
540,6273843713503766,400,820,2026-03-01 05:32:00,2026-03-01 05:47:00,124
541,6273848143669707,561,486,2026-03-01 05:32:00,2026-03-01 06:13:00,44
542,6273848657427158,998,595,2026-03-01 05:32:00,2026-03-01 05:54:00,116
543,6273844014461470,820,473,2026-03-01 05:32:00,2026-03-01 05:45:00,100
544,6273845991164548,852,198,2026-03-01 05:32:00,2026-03-01 06:13:00,188
545,6273845918916298,906,237,2026-03-01 05:32:00,2026-03-01 05:39:00,196
546,6273842514894891,849,473,2026-03-01 05:32:00,2026-03-01 06:09:00,116
547,6273846083656997,395,745,2026-03-01 05:32:00,2026-03-01 05:53:00,116
548,6273849457666703,190,425,2026-03-01 05:32:00,2026-03-01 05:49:00,84
549,6273848011507952,486,745,2026-03-01 05:32:00,2026-03-01 06:09:00,76
550,6273841671856960,473,820,2026-03-01 05:32:00,2026-03-01 05:40:00,100
551,6273842464612170,288,852,2026-03-01 05:32:00,2026-03-01 05:50:00,172
552,6273849595392982,820,813,2026-03-01 05:33:00,2026-03-01 06:03:00,28
553,6273846678653550,860,237,2026-03-01 05:33:00,2026-03-01 05:40:00,188
554,6273841165030318,288,423,2026-03-01 05:33:00,2026-03-01 05:59:00,52
555,6273842137865100,947,140,2026-03-01 05:33:00,2026-03-01 05:58:00,244
556,6273844054903491,820,947,2026-03-01 05:33:00,2026-03-01 05:41:00,68
557,6273849350520853,140,425,2026-03-01 05:33:00,2026-03-01 06:15:00,108
558,6273842394400523,190,180,2026-03-01 05:33:00,2026-03-01 05:56:00,28
559,6273843197968436,597,400,2026-03-01 05:33:00,2026-03-01 05:46:00,92
560,6273845832073613,813,820,2026-03-01 05:33:00,2026-03-01 06:02:00,28
561,6273848957573272,423,140,2026-03-01 05:33:00,2026-03-01 05:39:00,100
562,6273843152172633,597,947,2026-03-01 05:33:00,2026-03-01 06:12:00,100
563,6273842220376410,423,320,2026-03-01 05:33:00,2026-03-01 05:51:00,44
564,6273841270179631,473,320,2026-03-01 05:33:00,2026-03-01 05:49:00,60
565,6273843392335440,190,395,2026-03-01 05:33:00,2026-03-01 05:52:00,60
566,6273843458002844,813,998,2026-03-01 05:33:00,2026-03-01 05:46:00,84
567,6273846108881593,425,998,2026-03-01 05:33:00,2026-03-01 05:56:00,164
568,6273847366360235,320,190,2026-03-01 05:33:00,2026-03-01 05:50:00,52
569,6273842833555011,180,486,2026-03-01 05:33:00,2026-03-01 06:01:00,108
570,6273847977335576,595,820,2026-03-01 05:33:00,2026-03-01 06:09:00,60
571,6273849386758627,288,320,2026-03-01 05:33:00,2026-03-01 06:07:00,28
572,6273848255369588,595,237,2026-03-01 05:33:00,2026-03-01 05:52:00,116
573,6273848315454474,745,140,2026-03-01 05:34:00,2026-03-01 06:06:00,180
574,6273841391783136,830,180,2026-03-01 05:34:00,2026-03-01 06:18:00,188
575,6273845071429568,595,237,2026-03-01 05:34:00,2026-03-01 05:50:00,116
576,6273849671613622,536,490,2026-03-01 05:34:00,2026-03-01 05:48:00,28
577,6273844826104508,906,813,2026-03-01 05:34:00,2026-03-01 05:53:00,68
578,6273849158722969,561,157,2026-03-01 05:34:00,2026-03-01 06:02:00,140
579,6273842348545287,486,673,2026-03-01 05:34:00,2026-03-01 06:14:00,68
580,6273844213296233,198,849,2026-03-01 05:34:00,2026-03-01 06:05:00,180
581,6273841152814996,813,395,2026-03-01 05:34:00,2026-03-01 05:38:00,124
582,6273843049799561,852,673,2026-03-01 05:34:00,2026-03-01 05:43:00,68
583,6273842277017424,180,597,2026-03-01 05:34:00,2026-03-01 06:14:00,148
584,6273846337594087,906,673,2026-03-01 05:34:00,2026-03-01 06:14:00,84
585,6273843363907257,237,473,2026-03-01 05:35:00,2026-03-01 06:06:00,76
586,6273846920872887,288,180,2026-03-01 05:35:00,2026-03-01 05:54:00,52
587,6273842494717328,395,813,2026-03-01 05:35:00,2026-03-01 06:07:00,124
588,6273847968807450,595,157,2026-03-01 05:35:00,2026-03-01 05:59:00,148
589,6273849145850475,190,320,2026-03-01 05:35:00,2026-03-01 06:03:00,52
590,6273843013899577,813,490,2026-03-01 05:35:00,2026-03-01 05:39:00,76
591,6273841874138508,947,745,2026-03-01 05:35:00,2026-03-01 05:59:00,84
592,6273842881667187,486,320,2026-03-01 05:35:00,2026-03-01 05:49:00,68
593,6273845715101724,820,906,2026-03-01 05:35:00,2026-03-01 05:45:00,60
594,6273842713734590,288,820,2026-03-01 05:35:00,2026-03-01 06:01:00,148
595,6273841414082531,425,190,2026-03-01 05:35:00,2026-03-01 05:53:00,84
596,6273847937011821,849,490,2026-03-01 05:35:00,2026-03-01 06:11:00,100
597,6273848264638747,198,849,2026-03-01 05:35:00,2026-03-01 05:55:00,180
598,6273849615070043,180,473,2026-03-01 05:35:00,2026-03-01 05:48:00,100
599,6273847215382838,395,190,2026-03-01 05:35:00,2026-03-01 06:17:00,60
600,6273847715431483,860,237,2026-03-01 05:35:00,2026-03-01 05:42:00,188
601,6273844229953373,813,198,2026-03-01 05:36:00,2026-03-01 05:51:00,156
602,6273841598830597,813,490,2026-03-01 05:36:00,2026-03-01 05:48:00,76
603,6273846641449411,395,998,2026-03-01 05:36:00,2026-03-01 06:12:00,188
604,6273846641375078,490,425,2026-03-01 05:36:00,2026-03-01 05:45:00,44
605,6273844532527526,597,745,2026-03-01 05:36:00,2026-03-01 05:52:00,36
606,6273849412879836,830,813,2026-03-01 05:36:00,2026-03-01 06:03:00,36
607,6273846631550206,140,473,2026-03-01 05:36:00,2026-03-01 05:59:00,116
608,6273847637119812,288,998,2026-03-01 05:36:00,2026-03-01 06:20:00,204
609,6273846310688093,561,425,2026-03-01 05:36:00,2026-03-01 05:52:00,60
610,6273845605963177,906,852,2026-03-01 05:36:00,2026-03-01 06:18:00,36
611,6273846852897843,947,745,2026-03-01 05:36:00,2026-03-01 05:49:00,84
612,6273847523546068,536,473,2026-03-01 05:36:00,2026-03-01 06:07:00,44
613,6273847734266852,561,198,2026-03-01 05:36:00,2026-03-01 05:54:00,116
614,6273842297683333,395,595,2026-03-01 05:36:00,2026-03-01 06:09:00,92
615,6273846724466668,400,998,2026-03-01 05:36:00,2026-03-01 05:45:00,180
616,6273843605633139,595,852,2026-03-01 05:36:00,2026-03-01 05:49:00,84
617,6273841065370597,320,830,2026-03-01 05:36:00,2026-03-01 06:15:00,148
618,6273849538134380,561,595,2026-03-01 05:36:00,2026-03-01 06:14:00,28
619,6273848537633512,490,852,2026-03-01 05:36:00,2026-03-01 05:53:00,108
620,6273844128711227,473,849,2026-03-01 05:36:00,2026-03-01 06:16:00,116
621,6273841569959870,486,423,2026-03-01 05:36:00,2026-03-01 06:06:00,44
622,6273849001665678,423,473,2026-03-01 05:36:00,2026-03-01 05:49:00,36
